Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,01-02-2021,13758.6,14336.35,13661.75,14281.2,646.6,4.74,870529495,51840.22,38.26,4.05,1.11
Nifty Next 50,01-02-2021,31992.75,32747.95,31647.65,32661.55,918.3,2.89,466000489,9890.67,40.64,4.37,1.06
Nifty 100,01-02-2021,13866.05,14414.6,13762.2,14361.65,618.35,4.5,1336529984,61730.89,38.55,4.09,1.11
Nifty 200,01-02-2021,7138.4,7409.65,7080.75,7385.15,308.35,4.36,2680296613,77298.9,41.58,3.88,1.17
Nifty 500,01-02-2021,11396.9,11806.45,11304,11770.15,467.75,4.14,3206044317,84261.66,41.78,3.8,1.18
Nifty Midcap 50,01-02-2021,6041.55,6293.75,5946.5,6279.45,276.8,4.61,1107843365,13045.31,173.54,2.4,1.48
NIFTY Midcap 100,01-02-2021,21055.9,21624.45,20769.65,21600.9,691.05,3.3,1343766629,15568,100.85,2.83,1.63
NIFTY Smallcap 100,01-02-2021,7213.65,7328.75,7131.25,7320.75,143.9,2.01,265244011,4088.12,36.77,3.08,1.46
Nifty50 Dividend Points,01-02-2021,-,-,-,86.4,0.0,-,-,-,-,-,-
Nifty Auto,01-02-2021,9919.1,10262.1,9726.55,10227.95,414.8,4.23,264249513,9599.53,269.74,4.62,1.6
Nifty Bank,01-02-2021,30976.35,33305.3,30906.45,33089.05,2523.55,8.26,724603063,18740.71,31.29,2.76,.38
Nifty Energy,01-02-2021,16294.4,16643.8,16202.8,16587.55,428.35,2.65,215925755,5444.57,17.45,1.54,2.88
Nifty Financial Services,01-02-2021,14779.8,15770.75,14732.65,15702.45,1109.15,7.6,299250595,20681.22,31.88,4.04,.56
Nifty FMCG,01-02-2021,33304.15,33867.15,32996.3,33689.65,568.6,1.72,84228247,3707.24,43.21,10.19,1.35
Nifty IT,01-02-2021,24709.25,25139.15,24308.9,24922.7,276.95,1.12,45600862,5274.31,32,8.67,1.69
Nifty Media,01-02-2021,1676,1713.6,1647.9,1706.6,56.5,3.42,33460118,964.98,,2.18,2.31
Nifty Metal,01-02-2021,3096.25,3245.7,3071.95,3227.25,149.8,4.87,297482454,3876.15,15.2,1.44,2.6
Nifty MNC,01-02-2021,15584.2,15842.65,15412.8,15807.9,315.8,2.04,364176456,4651.92,,8.27,.99
Nifty Pharma,01-02-2021,12212.2,12218.75,11934.25,12103.55,-66.7,-.55,43558269,4371.24,36.13,4.98,.76
Nifty PSU Bank,01-02-2021,1837.5,1965.2,1815.7,1956.15,142.1,7.83,523949705,5430.61,192.46,.73,0
Nifty Realty,01-02-2021,308.1,328.5,304.7,324.95,19.3,6.31,46479791,1233.33,169.34,2.57,.62
Nifty India Consumption,01-02-2021,5862.5,6003.95,5801.35,5979.85,161.7,2.78,134952571,9562.96,191.07,6.97,1.12
Nifty Commodities,01-02-2021,3745.95,3864.6,3704.95,3855.65,140.35,3.78,319538954,10919.3,22.13,1.9,1.97
Nifty Dividend Opportunities 50,01-02-2021,2856.35,2911.75,2826.9,2902.0,62.65,2.21,580481509,13313.01,20.55,2.69,3.18
Nifty Infrastructure,01-02-2021,3704.3,3864.8,3672.35,3853.4,181.55,4.94,382367179,13665.93,51.13,2.47,1.64
Nifty PSE,01-02-2021,2741.15,2810.6,2718.55,2802.6,80.65,2.96,484847624,4401.77,10.66,1.1,5.29
Nifty Services Sector,01-02-2021,19391.35,20373.4,19288.15,20286.6,1081.55,5.63,493580723,31280.74,34.64,4.35,.97
Nifty50 Shariah,01-02-2021,-,-,-,3384.31,34.32,1.02,130687466,10371.34,34.94,6.88,1.84
Nifty500 Shariah,01-02-2021,-,-,-,4016.57,56.86,1.44,416818112,19796.11,37.2,6.1,1.65
Nifty Low Volatility 50,01-02-2021,-,-,-,13131.42,203.75,1.58,287103238,18319.86,30.16,4.39,1.38
Nifty Alpha 50,01-02-2021,19392.15,19597,19123.5,19560.3,284.85,1.48,353971059,10073.31,119.68,8.04,.5
Nifty High Beta 50,01-02-2021,-,-,-,1615.58,97.46,6.42,1599031181,39021.04,191.69,1.79,1.46
Nifty100 Equal Weight,01-02-2021,15554.6,16022.1,15377.8,15977.15,542.35,3.51,1336529984,61730.89,36.12,3.17,1.41
Nifty100 Liquid 15,01-02-2021,3320.55,3487.85,3294.3,3474.25,185.9,5.65,349105194,21903.2,46.23,2.55,.83
Nifty CPSE,01-02-2021,1565.3,1601.8,1551.65,1597.85,40.25,2.58,125766405,1188.99,10.6,1.08,5.53
