Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,09-11-2021,18084.35,18112.6,17983.05,18044.25,-24.3,-.13,270197527,23686.09,26.06,4.52,1.09
Nifty Next 50,09-11-2021,43736.85,43862.6,43571.55,43822.0,161.15,.37,338686633,9538.52,26.17,4.45,1.05
Nifty 100,09-11-2021,18338.35,18364.6,18240.8,18309.05,-11.6,-.06,608884160,33224.61,26.24,4.53,1.08
Nifty 200,09-11-2021,9604.05,9626.45,9565.4,9601.8,9.65,.1,1546650580,52489.07,26.82,4.41,1.05
Nifty 500,09-11-2021,15542.05,15579.5,15487.7,15541.95,21.8,.14,2039428417,62548.55,27.4,4.42,1.03
Nifty Midcap 50,09-11-2021,8959.25,9067.15,8949.05,9017.8,88.75,.99,732969692,14111.75,31.39,3.48,1
NIFTY Midcap 100,09-11-2021,31913.3,32259.25,31879.75,32186.35,367.7,1.16,937766420,19264.46,31.22,3.8,.89
NIFTY Smallcap 100,09-11-2021,11182.35,11232.8,11159.75,11213.0,54.55,.49,234859286,4535.52,29.77,4.03,.82
Nifty50 Dividend Points,09-11-2021,-,-,-,140.43,0.0,-,-,-,-,-,-
Nifty Auto,09-11-2021,11701.25,11824.9,11691.35,11766.25,120.5,1.03,131434929,8262.86,83.65,4.89,1.03
Nifty Bank,09-11-2021,39517.85,39560.6,39223.4,39368.8,-69.45,-.18,203521905,6800.76,24.32,2.96,.32
Nifty Energy,09-11-2021,23963.7,24062.85,23853.1,24004.3,65.5,.27,171189387,5591.62,12.23,2.18,3.2
Nifty Financial Services,09-11-2021,19212.3,19226.1,19014.15,19085.3,-130.9,-.68,86491036,7893.72,25.17,4.11,.48
Nifty FMCG,09-11-2021,39064.2,39126.35,38860.95,38964.25,-130.5,-.33,25793337,2325.48,41.35,9.75,2.05
Nifty IT,09-11-2021,35839.2,36117.95,35763.85,35815.1,32.75,.09,18282149,3640,36.05,10.9,1.46
Nifty Media,09-11-2021,2375.6,2380.55,2350.15,2372.55,4.5,.19,41556913,899.8,-,3.53,.46
Nifty Metal,09-11-2021,5777.95,5812.6,5737.45,5761.6,-18.85,-.33,172634309,4600.05,8.13,2.38,2.46
